timestamp,id_ground,latitude,longitude,pm25,no2,so2,o3,co,date,id_weather,temperature,wind_speed
2023-04-17 08:00:00,6043.0,40.75724183333333,-73.99776433333334,8.511111111111113,18.44166666666668,0.2777777777777779,0.0165,0.295,2023-04-17,17,15.3,18.4
2023-04-17 09:00:00,6044.0,40.75724183333333,-73.99776433333334,8.672222222222224,17.42500000000001,0.2666666666666666,0.0209999999999999,0.293,2023-04-17,17,15.3,18.4
2023-04-17 10:00:00,6045.0,40.75724183333333,-73.99776433333334,8.911111111111113,16.586111111111123,0.288888888888889,0.0195,0.3013333333333334,2023-04-17,17,15.3,18.4
2023-04-17 11:00:00,6046.0,40.75724183333333,-73.99776433333334,8.850000000000001,18.097222222222232,0.3333333333333335,0.0134999999999999,0.3163333333333333,2023-04-17,17,15.3,18.4
2023-04-17 12:00:00,6047.0,40.75724183333333,-73.99776433333334,8.222222222222223,16.1138888888889,0.3777777777777779,0.0075,0.3101111111111111,2023-04-17,17,15.3,18.4
2023-04-17 13:00:00,6048.0,40.75724183333333,-73.99776433333334,6.922222222222224,12.95277777777779,0.4111111111111112,0.028,0.2857777777777778,2023-04-17,17,15.3,18.4
2023-04-17 14:00:00,6049.0,40.75724183333333,-73.99776433333334,5.816666666666669,8.558333333333346,0.4555555555555557,0.036,0.241,2023-04-17,17,15.3,18.4
2023-04-17 15:00:00,6050.0,40.75724183333333,-73.99776433333334,5.066666666666669,7.358333333333346,0.4666666666666668,0.047,0.2296666666666667,2023-04-17,17,15.3,18.4
2023-04-17 16:00:00,6051.0,40.75724183333333,-73.99776433333334,5.894444444444446,6.608333333333346,0.4111111111111112,0.0515,0.2251111111111111,2023-04-17,17,15.3,18.4
2023-04-17 17:00:00,6052.0,40.75724183333333,-73.99776433333334,6.266666666666668,6.4500000000000135,0.3000000000000001,0.0515,0.2153333333333334,2023-04-17,17,15.3,18.4
2023-04-17 18:00:00,6053.0,40.75724183333333,-73.99776433333334,6.355555555555557,7.09166666666668,0.2444444444444445,0.0475,0.1974444444444445,2023-04-17,17,15.3,18.4
2023-04-17 19:00:00,6054.0,40.75724183333333,-73.99776433333334,5.522222222222223,7.358333333333346,0.2444444444444445,0.043,0.1977777777777778,2023-04-17,17,15.3,18.4
2023-04-17 20:00:00,6055.0,40.75724183333333,-73.99776433333334,4.711111111111113,6.675000000000014,0.2555555555555557,0.0424999999999999,0.2165555555555556,2023-04-17,17,15.3,18.4
2023-04-17 21:00:00,6056.0,40.75724183333333,-73.99776433333334,3.6944444444444464,5.39166666666668,0.2555555555555557,0.04,0.2324444444444444,2023-04-17,17,15.3,18.4
2023-04-17 22:00:00,6057.0,40.75724183333333,-73.99776433333334,3.033333333333335,4.8250000000000135,0.2444444444444445,0.037,0.2303333333333333,2023-04-17,17,15.3,18.4
2023-04-17 23:00:00,6058.0,40.75724183333333,-73.99776433333334,2.897222222222224,5.023333333333347,0.2583333333333334,0.036,0.2069111111111111,2023-04-17,17,15.3,18.4
2023-04-18 00:00:00,1127.75,40.75274958333333,-73.97379916666667,2.9194444444444465,5.851111111111123,0.3250000000000001,0.0356666666666666,0.1832444444444444,2023-04-18,18,12.9,27.4
2023-04-18 01:00:00,6059.333333333333,40.75724183333333,-73.99776433333334,2.913888888888891,6.495555555555569,0.413888888888889,0.037,0.1701333333333333,2023-04-18,18,12.9,27.4
2023-04-18 02:00:00,6060.333333333333,40.75724183333333,-73.99776433333334,3.0055555555555578,7.288888888888902,0.4444444444444446,0.038,0.1688888888888889,2023-04-18,18,12.9,27.4
2023-04-18 03:00:00,6061.333333333333,40.75724183333333,-73.99776433333334,2.9833333333333347,8.194444444444457,0.4000000000000001,0.037,0.1801111111111111,2023-04-18,18,12.9,27.4
2023-04-18 04:00:00,6062.333333333333,40.75724183333333,-73.99776433333334,2.883333333333335,12.183333333333346,0.6777777777777779,0.037,0.2065555555555556,2023-04-18,18,12.9,27.4
2023-04-18 05:00:00,6063.333333333333,40.75724183333333,-73.99776433333334,2.838888888888891,16.00000000000001,0.888888888888889,0.0275,0.2442222222222222,2023-04-18,18,12.9,27.4
2023-04-18 06:00:00,6064.333333333333,40.75724183333333,-73.99776433333334,3.5222222222222244,17.941666666666677,1.0333333333333334,0.0275,0.2593333333333333,2023-04-18,18,12.9,27.4
2023-04-18 07:00:00,6065.333333333333,40.75724183333333,-73.99776433333334,4.5388888888888905,14.758333333333344,0.9111111111111112,0.0305,0.2477777777777778,2023-04-18,18,12.9,27.4
2023-04-18 08:00:00,6066.333333333333,40.75724183333333,-73.99776433333334,4.988888888888891,11.708333333333345,0.7222222222222223,0.0375,0.2256666666666666,2023-04-18,18,12.9,27.4
2023-04-18 09:00:00,6067.333333333333,40.75724183333333,-73.99776433333334,4.994444444444446,10.150000000000013,0.6333333333333335,0.0375,0.2273333333333334,2023-04-18,18,12.9,27.4
2023-04-18 10:00:00,6068.333333333333,40.75724183333333,-73.99776433333334,4.833333333333335,9.86666666666668,0.6111111111111113,0.0375,0.2283333333333334,2023-04-18,18,12.9,27.4
2023-04-18 11:00:00,6069.333333333333,40.75724183333333,-73.99776433333334,5.133333333333336,9.277777777777793,0.7000000000000002,0.0405,0.2282222222222222,2023-04-18,18,12.9,27.4
2023-04-18 12:00:00,6070.333333333333,40.75724183333333,-73.99776433333334,5.300000000000002,7.87777777777779,0.7000000000000002,0.0395,0.2261111111111111,2023-04-18,18,12.9,27.4
2023-04-18 13:00:00,6071.333333333333,40.75724183333333,-73.99776433333334,5.366666666666668,7.044444444444456,0.5333333333333335,0.0415,0.2365555555555556,2023-04-18,18,12.9,27.4
2023-04-18 14:00:00,6072.333333333333,40.75724183333333,-73.99776433333334,5.216666666666669,5.8333333333333455,0.4222222222222224,0.0424999999999999,0.258,2023-04-18,18,12.9,27.4
2023-04-18 15:00:00,6073.333333333333,40.75724183333333,-73.99776433333334,4.744444444444446,5.183333333333345,0.3888888888888891,0.045,0.2681111111111112,2023-04-18,18,12.9,27.4
2023-04-18 16:00:00,6074.333333333333,40.75724183333333,-73.99776433333334,3.872222222222224,5.125000000000012,0.377777777777778,0.043,0.2777777777777778,2023-04-18,18,12.9,27.4
2023-04-18 17:00:00,6075.333333333333,40.75724183333333,-73.99776433333334,3.061111111111113,5.725000000000012,0.3444444444444446,0.0385,0.2768888888888889,2023-04-18,18,12.9,27.4
2023-04-18 18:00:00,6076.333333333333,40.75724183333333,-73.99776433333334,2.722222222222224,6.600000000000012,0.3111111111111113,0.0355,0.2772222222222222,2023-04-18,18,12.9,27.4
2023-04-18 19:00:00,6077.333333333333,40.75724183333333,-73.99776433333334,3.283333333333335,6.841666666666678,0.3000000000000002,0.033,0.2898888888888889,2023-04-18,18,12.9,27.4
2023-04-18 20:00:00,6078.333333333333,40.75724183333333,-73.99776433333334,3.905555555555557,7.725000000000012,0.3111111111111113,0.034,0.2912222222222222,2023-04-18,18,12.9,27.4
2023-04-18 21:00:00,6079.333333333333,40.75724183333333,-73.99776433333334,4.250000000000002,8.10000000000001,0.3111111111111113,0.0325,0.2926666666666667,2023-04-18,18,12.9,27.4
2023-04-18 22:00:00,6080.333333333333,40.75724183333333,-73.99776433333334,3.433333333333335,8.825000000000012,0.3,0.0315,0.2821111111111111,2023-04-18,18,12.9,27.4
2023-04-18 23:00:00,6081.333333333333,40.75724183333333,-73.99776433333334,2.983333333333336,8.575000000000012,0.3111111111111113,0.0315,0.2802222222222222,2023-04-18,18,12.9,27.4
2023-04-19 00:00:00,6082.333333333333,40.75724183333333,-73.99776433333334,2.5000000000000018,8.966666666666677,0.2777777777777779,0.033,0.2776666666666667,2023-04-19,19,11.3,16.2
2023-04-19 01:00:00,6083.333333333333,40.75724183333333,-73.99776433333334,2.5833333333333357,9.49166666666668,0.2777777777777779,0.0325,0.2754444444444444,2023-04-19,19,11.3,16.2
2023-04-19 02:00:00,6084.333333333333,40.75724183333333,-73.99776433333334,2.883333333333335,10.025000000000013,0.3222222222222224,0.033,0.2756666666666667,2023-04-19,19,11.3,16.2
2023-04-19 03:00:00,6085.333333333333,40.75724183333333,-73.99776433333334,3.4166666666666683,10.775000000000013,0.4000000000000002,0.0325,0.2768888888888889,2023-04-19,19,11.3,16.2
2023-04-19 04:00:00,6086.333333333333,40.75724183333333,-73.99776433333334,3.9500000000000015,12.64166666666668,0.4333333333333335,0.0315,0.3013333333333334,2023-04-19,19,11.3,16.2
2023-04-19 05:00:00,6087.333333333333,40.75724183333333,-73.99776433333334,4.02777777777778,16.350000000000012,0.5111111111111112,0.0305,0.3311111111111111,2023-04-19,19,11.3,16.2
2023-04-19 06:00:00,6088.333333333333,40.75724183333333,-73.99776433333334,4.061111111111113,17.608333333333345,0.588888888888889,0.0225,0.3584444444444445,2023-04-19,19,11.3,16.2
2023-04-19 07:00:00,6089.333333333333,40.75724183333333,-73.99776433333334,5.105555555555558,16.041666666666682,0.7111111111111112,0.026,0.3613333333333333,2023-04-19,19,11.3,16.2
2023-04-19 08:00:00,6090.333333333333,40.75724183333333,-73.99776433333334,5.6511111111111125,12.833333333333345,0.666666666666667,0.032,0.3576666666666667,2023-04-19,19,11.3,16.2
2023-04-19 09:00:00,6091.333333333333,40.75724183333333,-73.99776433333334,6.051111111111113,10.266666666666678,0.5555555555555557,0.034,0.3423333333333334,2023-04-19,19,11.3,16.2
2023-04-19 10:00:00,6092.333333333333,40.75724183333333,-73.99776433333334,5.023333333333334,8.900000000000011,0.4222222222222224,0.037,0.3272222222222222,2023-04-19,19,11.3,16.2
2023-04-19 11:00:00,6093.333333333333,40.75724183333333,-73.99776433333334,4.322222222222224,7.2083333333333455,0.3666666666666668,0.041,0.3247777777777778,2023-04-19,19,11.3,16.2
2023-04-19 12:00:00,6094.333333333333,40.75724183333333,-73.99776433333334,4.011111111111113,6.966666666666679,0.4333333333333335,0.043,0.3361111111111112,2023-04-19,19,11.3,16.2
