id,timestamp,latitude,longitude,pm25,no2,so2,o3,co
9966,2024-09-08 22:00,40.816,-73.902,3.6,10.2,0.1,0.027,
12156,2024-09-08 22:00,40.81551,-73.88553,3.2,,,,
14364,2024-09-08 22:00,40.64182,-74.01871,3.5,,,,
16572,2024-09-08 22:00,40.69454,-73.92769,4.2,,,,
18766,2024-09-08 22:00,40.73614,-73.82153,3.4,10.7,0.1,0.028,0.239
20943,2024-09-08 22:00,40.739264,-73.817694,3.2,11.5,,,0.26
1175,2024-09-08 23:00,40.725413,-74.052293,2.9,,,,
3371,2024-09-08 23:00,40.64144,-74.208365,4.0,11.1,0.5,,0.3
5564,2024-09-08 23:00,40.85355,-73.96618,3.9,8.9,,,0.3
7772,2024-09-08 23:00,40.770908,-74.036218,1.1,,,,
9967,2024-09-08 23:00,40.816,-73.902,3.4,9.8,0.1,0.026,
12157,2024-09-08 23:00,40.81551,-73.88553,3.3,,,,
14365,2024-09-08 23:00,40.64182,-74.01871,3.9,,,,
16573,2024-09-08 23:00,40.69454,-73.92769,4.3,,,,
18767,2024-09-08 23:00,40.73614,-73.82153,3.6,14.8,0.1,0.023,0.24
20944,2024-09-08 23:00,40.739264,-73.817694,3.3,14.2,,,0.28
14,2024-09-09 00:00,40.816,-73.902,3.3,7.2,0.2,0.027,
45,2024-09-09 00:00,40.71961,-73.94771,4.5,,,,
57,2024-09-09 00:00,40.725413,-74.052293,4.6,,,,
69,2024-09-09 00:00,40.64144,-74.208365,4.9,12.8,0.7,,0.3
84,2024-09-09 00:00,40.7997,-73.93432,4.3,,,,
142,2024-09-09 00:00,40.73614,-73.82153,3.5,8.5,0.3,,0.201
173,2024-09-09 00:00,40.73,-73.984,5.0,,,,
185,2024-09-09 00:00,40.63307,-74.13719,4.6,,,,
200,2024-09-09 00:00,40.8679,-73.87809,4.0,7.4,0.3,0.025,0.195
278,2024-09-09 00:00,40.739264,-73.817694,3.3,12.4,,,0.267
5565,2024-09-09 00:00,40.85355,-73.96618,1.2,10.5,,,0.3
7773,2024-09-09 00:00,40.770908,-74.036218,2.7,,,,
12158,2024-09-09 00:00,40.81551,-73.88553,3.2,,,,
14366,2024-09-09 00:00,40.64182,-74.01871,3.7,,,,
16574,2024-09-09 00:00,40.69454,-73.92769,3.7,,,,
1176,2024-09-09 01:00,40.725413,-74.052293,,,,,
3372,2024-09-09 01:00,40.64144,-74.208365,2.6,9.4,0.9,,0.3
5566,2024-09-09 01:00,40.85355,-73.96618,2.4,9.9,,,0.2
7774,2024-09-09 01:00,40.770908,-74.036218,0.2,,,,
9968,2024-09-09 01:00,40.816,-73.902,3.0,6.1,0.1,0.027,
12159,2024-09-09 01:00,40.81551,-73.88553,3.2,,,,
14367,2024-09-09 01:00,40.64182,-74.01871,3.2,,,,
16575,2024-09-09 01:00,40.69454,-73.92769,3.4,,,,
18768,2024-09-09 01:00,40.73614,-73.82153,3.3,6.8,0.0,,0.147
20945,2024-09-09 01:00,40.739264,-73.817694,3.2,12.6,,,0.274
1177,2024-09-09 02:00,40.725413,-74.052293,1.7,,,,
3373,2024-09-09 02:00,40.64144,-74.208365,3.9,12.0,0.9,,0.3
5567,2024-09-09 02:00,40.85355,-73.96618,1.9,12.2,,,0.3
7775,2024-09-09 02:00,40.770908,-74.036218,-0.1,,,,
9969,2024-09-09 02:00,40.816,-73.902,3.0,5.6,0.1,0.027,
12160,2024-09-09 02:00,40.81551,-73.88553,3.0,,,,
14368,2024-09-09 02:00,40.64182,-74.01871,3.5,,,,
16576,2024-09-09 02:00,40.69454,-73.92769,3.1,,,,
18769,2024-09-09 02:00,40.73614,-73.82153,3.0,7.1,0.0,0.027,0.156
20946,2024-09-09 02:00,40.739264,-73.817694,3.0,11.6,,,0.232
1178,2024-09-09 03:00,40.725413,-74.052293,4.0,,,,
3374,2024-09-09 03:00,40.64144,-74.208365,3.5,14.4,0.7,,0.2
5568,2024-09-09 03:00,40.85355,-73.96618,0.3,18.3,,,0.3
7776,2024-09-09 03:00,40.770908,-74.036218,0.0,,,,
9970,2024-09-09 03:00,40.816,-73.902,2.9,5.9,0.1,0.027,
12161,2024-09-09 03:00,40.81551,-73.88553,2.9,,,,
14369,2024-09-09 03:00,40.64182,-74.01871,3.1,,,,
16577,2024-09-09 03:00,40.69454,-73.92769,3.4,,,,
18770,2024-09-09 03:00,40.73614,-73.82153,3.0,8.7,0.0,0.025,0.17
20947,2024-09-09 03:00,40.739264,-73.817694,2.9,12.7,,,0.232
1179,2024-09-09 04:00,40.725413,-74.052293,2.0,,,,
3375,2024-09-09 04:00,40.64144,-74.208365,4.5,19.5,,,
5569,2024-09-09 04:00,40.85355,-73.96618,-1.2,21.3,,,
7777,2024-09-09 04:00,40.770908,-74.036218,4.6,,,,
9971,2024-09-09 04:00,40.816,-73.902,3.1,8.8,0.1,0.024,
12162,2024-09-09 04:00,40.81551,-73.88553,2.9,,,,
14370,2024-09-09 04:00,40.64182,-74.01871,3.2,,,,
16578,2024-09-09 04:00,40.69454,-73.92769,3.7,,,,
18771,2024-09-09 04:00,40.73614,-73.82153,3.1,14.3,0.0,0.021,0.192
20948,2024-09-09 04:00,40.739264,-73.817694,3.0,19.1,,,0.289
1180,2024-09-09 05:00,40.725413,-74.052293,2.0,,,,
3376,2024-09-09 05:00,40.64144,-74.208365,6.5,25.3,1.0,,
5570,2024-09-09 05:00,40.85355,-73.96618,0.5,27.7,,,0.4
7778,2024-09-09 05:00,40.770908,-74.036218,3.0,,,,
9972,2024-09-09 05:00,40.816,-73.902,3.3,18.2,0.2,0.017,
12163,2024-09-09 05:00,40.81551,-73.88553,3.2,,,,
14371,2024-09-09 05:00,40.64182,-74.01871,3.5,,,,
16579,2024-09-09 05:00,40.69454,-73.92769,4.4,,,,
18772,2024-09-09 05:00,40.73614,-73.82153,3.3,16.4,0.0,0.02,0.2
20949,2024-09-09 05:00,40.739264,-73.817694,3.1,21.1,,,0.287
1181,2024-09-09 06:00,40.725413,-74.052293,2.0,,,,
3377,2024-09-09 06:00,40.64144,-74.208365,2.2,24.4,0.9,,0.4
5571,2024-09-09 06:00,40.85355,-73.96618,2.3,24.8,,,0.4
7779,2024-09-09 06:00,40.770908,-74.036218,,,,,
9973,2024-09-09 06:00,40.816,-73.902,3.9,22.4,0.4,0.013,
12164,2024-09-09 06:00,40.81551,-73.88553,3.5,,,,
14372,2024-09-09 06:00,40.64182,-74.01871,3.8,,,,
16580,2024-09-09 06:00,40.69454,-73.92769,4.5,,,,
18773,2024-09-09 06:00,40.73614,-73.82153,4.3,26.2,0.1,0.011,0.351
20950,2024-09-09 06:00,40.739264,-73.817694,4.1,27.7,,,0.381
1182,2024-09-09 07:00,40.725413,-74.052293,7.4,,,,
3378,2024-09-09 07:00,40.64144,-74.208365,1.7,18.1,1.3,,0.4
5572,2024-09-09 07:00,40.85355,-73.96618,5.3,18.8,,,0.4
7780,2024-09-09 07:00,40.770908,-74.036218,1.7,,,,
9974,2024-09-09 07:00,40.816,-73.902,4.2,17.4,0.3,0.019,
12165,2024-09-09 07:00,40.81551,-73.88553,3.7,,,,
14373,2024-09-09 07:00,40.64182,-74.01871,4.5,,,,
16581,2024-09-09 07:00,40.69454,-73.92769,5.5,,,,
18774,2024-09-09 07:00,40.73614,-73.82153,4.7,24.7,0.3,0.014,0.34
20951,2024-09-09 07:00,40.739264,-73.817694,4.5,25.2,,,0.355
1183,2024-09-09 08:00,40.725413,-74.052293,7.5,,,,
3379,2024-09-09 08:00,40.64144,-74.208365,4.4,14.4,1.8,,0.3
5573,2024-09-09 08:00,40.85355,-73.96618,3.8,,,,0.5
7781,2024-09-09 08:00,40.770908,-74.036218,6.5,,,,
9975,2024-09-09 08:00,40.816,-73.902,4.4,19.8,0.3,0.019,
12166,2024-09-09 08:00,40.81551,-73.88553,4.8,,,,
14374,2024-09-09 08:00,40.64182,-74.01871,4.3,,,,
16582,2024-09-09 08:00,40.69454,-73.92769,5.2,,,,
18775,2024-09-09 08:00,40.73614,-73.82153,5.1,22.6,0.4,0.017,0.32
20952,2024-09-09 08:00,40.739264,-73.817694,4.9,23.2,,,0.321
1184,2024-09-09 09:00,40.725413,-74.052293,4.5,,,,
3380,2024-09-09 09:00,40.64144,-74.208365,3.5,12.3,1.3,,0.3
5574,2024-09-09 09:00,40.85355,-73.96618,,20.0,,,0.4
7782,2024-09-09 09:00,40.770908,-74.036218,4.4,,,,
9976,2024-09-09 09:00,40.816,-73.902,4.5,19.9,0.4,0.021,
12167,2024-09-09 09:00,40.81551,-73.88553,4.6,,,,
14375,2024-09-09 09:00,40.64182,-74.01871,3.9,,,,
16583,2024-09-09 09:00,40.69454,-73.92769,5.6,,,,
18776,2024-09-09 09:00,40.73614,-73.82153,4.2,10.5,0.2,0.031,0.252
20953,2024-09-09 09:00,40.739264,-73.817694,3.9,12.0,,,0.258
1185,2024-09-09 10:00,40.725413,-74.052293,4.6,,,,
3381,2024-09-09 10:00,40.64144,-74.208365,9.6,9.9,0.8,,0.3
5575,2024-09-09 10:00,40.85355,-73.96618,5.1,11.1,,,0.3
7783,2024-09-09 10:00,40.770908,-74.036218,-0.6,,,,
9977,2024-09-09 10:00,40.816,-73.902,4.1,11.9,0.5,0.029,
12168,2024-09-09 10:00,40.81551,-73.88553,4.2,,,,
14376,2024-09-09 10:00,40.64182,-74.01871,3.8,,,,
16584,2024-09-09 10:00,40.69454,-73.92769,4.4,,,,
18777,2024-09-09 10:00,40.73614,-73.82153,5.2,16.9,0.5,0.026,0.241
20954,2024-09-09 10:00,40.739264,-73.817694,4.8,19.2,,,0.321
1186,2024-09-09 11:00,40.725413,-74.052293,9.1,,,,
3382,2024-09-09 11:00,40.64144,-74.208365,3.1,9.3,1.0,,0.3
5576,2024-09-09 11:00,40.85355,-73.96618,5.4,9.3,,,0.3
7784,2024-09-09 11:00,40.770908,-74.036218,1.7,,,,
9978,2024-09-09 11:00,40.816,-73.902,3.5,6.9,0.4,0.037,
12169,2024-09-09 11:00,40.81551,-73.88553,3.7,,,,
14377,2024-09-09 11:00,40.64182,-74.01871,3.3,,,,
16585,2024-09-09 11:00,40.69454,-73.92769,4.1,,,,
18778,2024-09-09 11:00,40.73614,-73.82153,4.7,10.0,0.6,0.034,0.236
20955,2024-09-09 11:00,40.739264,-73.817694,4.4,10.8,,,0.277
1187,2024-09-09 12:00,40.725413,-74.052293,7.5,,,,
3383,2024-09-09 12:00,40.64144,-74.208365,4.4,9.3,0.8,,0.3
5577,2024-09-09 12:00,40.85355,-73.96618,3.5,7.2,,,0.3
7785,2024-09-09 12:00,40.770908,-74.036218,1.1,,,,
9979,2024-09-09 12:00,40.816,-73.902,4.5,6.2,0.3,0.04,
12170,2024-09-09 12:00,40.81551,-73.88553,3.8,,,,
14378,2024-09-09 12:00,40.64182,-74.01871,3.4,,,,
16586,2024-09-09 12:00,40.69454,-73.92769,4.0,,,,
18779,2024-09-09 12:00,40.73614,-73.82153,4.4,6.3,0.2,0.04,0.218
20956,2024-09-09 12:00,40.739264,-73.817694,4.2,7.5,,,0.225
1188,2024-09-09 13:00,40.725413,-74.052293,0.4,,,,
3384,2024-09-09 13:00,40.64144,-74.208365,4.1,9.4,0.8,,0.3
5578,2024-09-09 13:00,40.85355,-73.96618,4.3,5.8,,,0.3
7786,2024-09-09 13:00,40.770908,-74.036218,6.1,,,,
9980,2024-09-09 13:00,40.816,-73.902,3.8,5.5,0.2,0.04,
12171,2024-09-09 13:00,40.81551,-73.88553,3.9,,,,
14379,2024-09-09 13:00,40.64182,-74.01871,3.6,,,,
16587,2024-09-09 13:00,40.69454,-73.92769,4.1,,,,
18780,2024-09-09 13:00,40.73614,-73.82153,4.4,4.6,0.1,0.043,0.202
20957,2024-09-09 13:00,40.739264,-73.817694,3.9,5.8,,,0.221
1189,2024-09-09 14:00,40.725413,-74.052293,4.3,,,,
3385,2024-09-09 14:00,40.64144,-74.208365,0.8,9.6,0.8,,0.3
5579,2024-09-09 14:00,40.85355,-73.96618,1.2,7.2,,,0.3
7787,2024-09-09 14:00,40.770908,-74.036218,,,,,
9981,2024-09-09 14:00,40.816,-73.902,3.7,5.1,0.2,0.041,
12172,2024-09-09 14:00,40.81551,-73.88553,3.7,,,,
14380,2024-09-09 14:00,40.64182,-74.01871,3.5,,,,
16588,2024-09-09 14:00,40.69454,-73.92769,3.9,,,,
18781,2024-09-09 14:00,40.73614,-73.82153,3.9,4.1,0.1,0.043,0.101
20958,2024-09-09 14:00,40.739264,-73.817694,3.8,5.8,,,0.223
1190,2024-09-09 15:00,40.725413,-74.052293,2.5,,,,
3386,2024-09-09 15:00,40.64144,-74.208365,2.6,11.5,0.9,,0.3
5580,2024-09-09 15:00,40.85355,-73.96618,4.0,6.4,,,0.3
7788,2024-09-09 15:00,40.770908,-74.036218,2.2,,,,
9982,2024-09-09 15:00,40.816,-73.902,3.4,5.2,0.3,0.045,
12173,2024-09-09 15:00,40.81551,-73.88553,3.3,,,,
14381,2024-09-09 15:00,40.64182,-74.01871,3.4,,,,
16589,2024-09-09 15:00,40.69454,-73.92769,3.8,,,,
18782,2024-09-09 15:00,40.73614,-73.82153,3.7,5.2,0.1,0.046,0.111
20959,2024-09-09 15:00,40.739264,-73.817694,3.5,6.1,,,0.216
1191,2024-09-09 16:00,40.725413,-74.052293,4.0,,,,
3387,2024-09-09 16:00,40.64144,-74.208365,2.9,16.4,0.7,,0.3
5581,2024-09-09 16:00,40.85355,-73.96618,5.0,6.8,,,0.3
7789,2024-09-09 16:00,40.770908,-74.036218,1.3,,,,
9983,2024-09-09 16:00,40.816,-73.902,3.6,6.3,0.2,0.045,
12174,2024-09-09 16:00,40.81551,-73.88553,3.5,,,,
14382,2024-09-09 16:00,40.64182,-74.01871,3.4,,,,
16590,2024-09-09 16:00,40.69454,-73.92769,3.8,,,,
18783,2024-09-09 16:00,40.73614,-73.82153,3.6,5.8,0.1,0.047,0.114
20960,2024-09-09 16:00,40.739264,-73.817694,3.4,6.1,,,0.245
1192,2024-09-09 17:00,40.725413,-74.052293,3.2,,,,
3388,2024-09-09 17:00,40.64144,-74.208365,3.9,11.1,0.9,,0.3
5582,2024-09-09 17:00,40.85355,-73.96618,5.6,8.6,,,0.3
7790,2024-09-09 17:00,40.770908,-74.036218,2.5,,,,
9984,2024-09-09 17:00,40.816,-73.902,4.2,8.7,0.2,0.044,
12175,2024-09-09 17:00,40.81551,-73.88553,4.4,,,,
14383,2024-09-09 17:00,40.64182,-74.01871,3.6,,,,
16591,2024-09-09 17:00,40.69454,-73.92769,4.4,,,,
18784,2024-09-09 17:00,40.73614,-73.82153,3.9,7.5,0.1,0.046,0.127
20961,2024-09-09 17:00,40.739264,-73.817694,3.6,7.9,,,0.255
1193,2024-09-09 18:00,40.725413,-74.052293,2.0,,,,
3389,2024-09-09 18:00,40.64144,-74.208365,4.2,10.5,0.6,,0.3
5583,2024-09-09 18:00,40.85355,-73.96618,7.2,15.9,,,0.4
7791,2024-09-09 18:00,40.770908,-74.036218,5.0,,,,
9985,2024-09-09 18:00,40.816,-73.902,4.6,11.6,0.2,0.041,
12176,2024-09-09 18:00,40.81551,-73.88553,4.6,,,,
14384,2024-09-09 18:00,40.64182,-74.01871,3.8,,,,
16592,2024-09-09 18:00,40.69454,-73.92769,5.2,,,,
18785,2024-09-09 18:00,40.73614,-73.82153,4.7,9.1,0.2,0.044,0.188
20962,2024-09-09 18:00,40.739264,-73.817694,4.2,9.6,,,0.272
1194,2024-09-09 19:00,40.725413,-74.052293,8.6,,,,
3390,2024-09-09 19:00,40.64144,-74.208365,-1.4,10.0,0.7,,0.3
5584,2024-09-09 19:00,40.85355,-73.96618,4.1,20.1,,,0.4
7792,2024-09-09 19:00,40.770908,-74.036218,3.7,,,,
9986,2024-09-09 19:00,40.816,-73.902,4.9,15.8,0.2,0.036,
12177,2024-09-09 19:00,40.81551,-73.88553,5.0,,,,
14385,2024-09-09 19:00,40.64182,-74.01871,4.2,,,,
16593,2024-09-09 19:00,40.69454,-73.92769,6.0,,,,
18786,2024-09-09 19:00,40.73614,-73.82153,4.9,10.7,0.1,0.041,0.135
20963,2024-09-09 19:00,40.739264,-73.817694,4.4,10.8,,,0.277
1195,2024-09-09 20:00,40.725413,-74.052293,5.5,,,,
3391,2024-09-09 20:00,40.64144,-74.208365,0.9,10.8,0.8,,0.3
5585,2024-09-09 20:00,40.85355,-73.96618,6.4,27.4,,,0.4
7793,2024-09-09 20:00,40.770908,-74.036218,4.6,,,,
9987,2024-09-09 20:00,40.816,-73.902,4.7,16.0,0.3,0.033,
12178,2024-09-09 20:00,40.81551,-73.88553,4.6,,,,
14386,2024-09-09 20:00,40.64182,-74.01871,4.5,,,,
16594,2024-09-09 20:00,40.69454,-73.92769,5.4,,,,
18787,2024-09-09 20:00,40.73614,-73.82153,5.1,14.1,0.1,0.036,0.143
20964,2024-09-09 20:00,40.739264,-73.817694,4.6,13.7,,,0.258
1196,2024-09-09 21:00,40.725413,-74.052293,7.3,,,,
3392,2024-09-09 21:00,40.64144,-74.208365,4.5,18.4,1.2,,0.4
5586,2024-09-09 21:00,40.85355,-73.96618,4.1,22.3,,,0.4
7794,2024-09-09 21:00,40.770908,-74.036218,5.1,,,,
9988,2024-09-09 21:00,40.816,-73.902,4.4,12.5,0.3,0.033,
12179,2024-09-09 21:00,40.81551,-73.88553,4.3,,,,
14387,2024-09-09 21:00,40.64182,-74.01871,3.9,,,,
16595,2024-09-09 21:00,40.69454,-73.92769,5.2,,,,
18788,2024-09-09 21:00,40.73614,-73.82153,4.6,13.7,0.2,0.033,0.156
20965,2024-09-09 21:00,40.739264,-73.817694,4.2,13.2,,,0.272
1197,2024-09-09 22:00,40.725413,-74.052293,6.5,,,,
3393,2024-09-09 22:00,40.64144,-74.208365,7.4,12.7,1.0,,0.3
5587,2024-09-09 22:00,40.85355,-73.96618,7.9,20.8,,,0.3
7795,2024-09-09 22:00,40.770908,-74.036218,4.1,,,,
9989,2024-09-09 22:00,40.816,-73.902,4.4,11.0,0.5,0.033,
12180,2024-09-09 22:00,40.81551,-73.88553,4.3,,,,
14388,2024-09-09 22:00,40.64182,-74.01871,4.0,,,,
16596,2024-09-09 22:00,40.69454,-73.92769,4.9,,,,
18789,2024-09-09 22:00,40.73614,-73.82153,5.3,18.4,0.5,0.027,0.279
20966,2024-09-09 22:00,40.739264,-73.817694,4.9,17.5,,,0.286
1198,2024-09-09 23:00,40.725413,-74.052293,7.9,,,,
3394,2024-09-09 23:00,40.64144,-74.208365,4.8,13.1,2.0,,0.3
5588,2024-09-09 23:00,40.85355,-73.96618,5.7,18.6,,,0.3
7796,2024-09-09 23:00,40.770908,-74.036218,5.0,,,,
9990,2024-09-09 23:00,40.816,-73.902,4.6,14.4,0.6,0.029,
12181,2024-09-09 23:00,40.81551,-73.88553,4.5,,,,
14389,2024-09-09 23:00,40.64182,-74.01871,4.2,,,,
16597,2024-09-09 23:00,40.69454,-73.92769,7.2,,,,
18790,2024-09-09 23:00,40.73614,-73.82153,6.1,23.4,0.2,0.02,0.31
20967,2024-09-09 23:00,40.739264,-73.817694,5.5,22.1,,,0.314
1199,2024-09-10 00:00,40.725413,-74.052293,6.0,,,,
3395,2024-09-10 00:00,40.64144,-74.208365,5.8,14.9,0.9,,0.3
5589,2024-09-10 00:00,40.85355,-73.96618,5.3,17.4,,,0.3
7797,2024-09-10 00:00,40.770908,-74.036218,4.4,,,,
9991,2024-09-10 00:00,40.816,-73.902,4.8,18.4,0.6,0.025,
12182,2024-09-10 00:00,40.81551,-73.88553,4.8,,,,
14390,2024-09-10 00:00,40.64182,-74.01871,4.5,,,,
16598,2024-09-10 00:00,40.69454,-73.92769,5.6,,,,
18791,2024-09-10 00:00,40.73614,-73.82153,5.6,19.3,0.3,0.024,0.258
20968,2024-09-10 00:00,40.739264,-73.817694,4.9,18.2,,,0.256
1200,2024-09-10 01:00,40.725413,-74.052293,5.8,,,,
3396,2024-09-10 01:00,40.64144,-74.208365,5.0,17.8,1.4,,0.3
5590,2024-09-10 01:00,40.85355,-73.96618,5.6,21.1,,,0.3
7798,2024-09-10 01:00,40.770908,-74.036218,3.5,,,,
9992,2024-09-10 01:00,40.816,-73.902,4.7,15.7,0.3,0.026,
12183,2024-09-10 01:00,40.81551,-73.88553,5.0,,,,
14391,2024-09-10 01:00,40.64182,-74.01871,4.1,,,,
16599,2024-09-10 01:00,40.69454,-73.92769,5.2,,,,
18792,2024-09-10 01:00,40.73614,-73.82153,5.4,18.7,0.2,0.023,0.258
20969,2024-09-10 01:00,40.739264,-73.817694,4.9,17.9,,,0.274
1201,2024-09-10 02:00,40.725413,-74.052293,4.5,,,,
3397,2024-09-10 02:00,40.64144,-74.208365,4.4,16.3,1.3,,0.3
5591,2024-09-10 02:00,40.85355,-73.96618,7.9,21.1,,,0.3
7799,2024-09-10 02:00,40.770908,-74.036218,3.7,,,,
9993,2024-09-10 02:00,40.816,-73.902,6.5,18.2,0.3,0.023,
12184,2024-09-10 02:00,40.81551,-73.88553,5.3,,,,
14392,2024-09-10 02:00,40.64182,-74.01871,3.9,,,,
16600,2024-09-10 02:00,40.69454,-73.92769,4.8,,,,
18793,2024-09-10 02:00,40.73614,-73.82153,5.1,19.3,0.4,0.022,0.241
20970,2024-09-10 02:00,40.739264,-73.817694,4.7,19.7,,,0.268
1202,2024-09-10 03:00,40.725413,-74.052293,3.9,,,,
3398,2024-09-10 03:00,40.64144,-74.208365,8.9,13.7,0.8,,0.3
5592,2024-09-10 03:00,40.85355,-73.96618,3.8,29.2,,,0.3
7800,2024-09-10 03:00,40.770908,-74.036218,2.9,,,,
9994,2024-09-10 03:00,40.816,-73.902,4.2,15.8,0.4,0.024,
12185,2024-09-10 03:00,40.81551,-73.88553,4.2,,,,
14393,2024-09-10 03:00,40.64182,-74.01871,4.1,,,,
16601,2024-09-10 03:00,40.69454,-73.92769,4.6,,,,
18794,2024-09-10 03:00,40.73614,-73.82153,5.5,21.9,0.3,0.019,0.244
20971,2024-09-10 03:00,40.739264,-73.817694,5.0,21.7,,,0.265
1203,2024-09-10 04:00,40.725413,-74.052293,5.0,,,,
3399,2024-09-10 04:00,40.64144,-74.208365,5.4,18.6,0.7,,
5593,2024-09-10 04:00,40.85355,-73.96618,8.4,33.7,,,0.4
7801,2024-09-10 04:00,40.770908,-74.036218,3.7,,,,
9995,2024-09-10 04:00,40.816,-73.902,4.3,16.4,0.3,0.023,
12186,2024-09-10 04:00,40.81551,-73.88553,4.3,,,,
14394,2024-09-10 04:00,40.64182,-74.01871,4.1,,,,
16602,2024-09-10 04:00,40.69454,-73.92769,5.1,,,,
18795,2024-09-10 04:00,40.73614,-73.82153,6.1,23.3,0.3,0.017,0.237
20972,2024-09-10 04:00,40.739264,-73.817694,5.5,25.6,,,0.311
1204,2024-09-10 05:00,40.725413,-74.052293,7.0,,,,
3400,2024-09-10 05:00,40.64144,-74.208365,4.3,25.6,0.8,,0.4
5594,2024-09-10 05:00,40.85355,-73.96618,7.9,43.9,,,0.5
7802,2024-09-10 05:00,40.770908,-74.036218,7.0,,,,
9996,2024-09-10 05:00,40.816,-73.902,4.8,24.6,0.5,0.014,
12187,2024-09-10 05:00,40.81551,-73.88553,4.9,,,,
14395,2024-09-10 05:00,40.64182,-74.01871,5.1,,,,
16603,2024-09-10 05:00,40.69454,-73.92769,5.7,,,,
18796,2024-09-10 05:00,40.73614,-73.82153,6.2,30.7,0.5,0.01,0.298
20973,2024-09-10 05:00,40.739264,-73.817694,6.3,38.3,,,0.486
1205,2024-09-10 06:00,40.725413,-74.052293,3.0,,,,
3401,2024-09-10 06:00,40.64144,-74.208365,5.2,30.6,0.8,,0.5
5595,2024-09-10 06:00,40.85355,-73.96618,7.2,21.9,,,0.4
7803,2024-09-10 06:00,40.770908,-74.036218,7.8,,,,
9997,2024-09-10 06:00,40.816,-73.902,5.2,21.4,0.6,0.017,
12188,2024-09-10 06:00,40.81551,-73.88553,5.3,,,,
14396,2024-09-10 06:00,40.64182,-74.01871,5.9,,,,
16604,2024-09-10 06:00,40.69454,-73.92769,6.5,,,,
18797,2024-09-10 06:00,40.73614,-73.82153,5.7,22.4,0.6,0.018,0.26
20974,2024-09-10 06:00,40.739264,-73.817694,6.2,36.4,,,0.515
1206,2024-09-10 07:00,40.725413,-74.052293,5.6,,,,
3402,2024-09-10 07:00,40.64144,-74.208365,7.0,20.9,1.0,,0.4
5596,2024-09-10 07:00,40.85355,-73.96618,2.6,27.6,,,0.5
7804,2024-09-10 07:00,40.770908,-74.036218,5.0,,,,
9998,2024-09-10 07:00,40.816,-73.902,5.1,12.1,0.4,0.025,
12189,2024-09-10 07:00,40.81551,-73.88553,5.6,,,,
14397,2024-09-10 07:00,40.64182,-74.01871,6.8,,,,
16605,2024-09-10 07:00,40.69454,-73.92769,6.7,,,,
18798,2024-09-10 07:00,40.73614,-73.82153,6.2,15.6,0.6,0.025,0.258
20975,2024-09-10 07:00,40.739264,-73.817694,6.6,24.0,,,0.421
1207,2024-09-10 08:00,40.725413,-74.052293,5.1,,,,
3403,2024-09-10 08:00,40.64144,-74.208365,7.7,12.7,1.1,,0.3
5597,2024-09-10 08:00,40.85355,-73.96618,8.4,21.2,,,0.4
7805,2024-09-10 08:00,40.770908,-74.036218,2.0,,,,
9999,2024-09-10 08:00,40.816,-73.902,5.0,9.7,0.2,0.027,
12190,2024-09-10 08:00,40.81551,-73.88553,6.1,,,,
14398,2024-09-10 08:00,40.64182,-74.01871,6.3,,,,
16606,2024-09-10 08:00,40.69454,-73.92769,6.6,,,,
18799,2024-09-10 08:00,40.73614,-73.82153,6.4,12.1,0.3,0.027,0.25
20976,2024-09-10 08:00,40.739264,-73.817694,7.1,22.2,,,0.411
1208,2024-09-10 09:00,40.725413,-74.052293,3.0,,,,
3404,2024-09-10 09:00,40.64144,-74.208365,9.5,10.9,0.9,,0.3
5598,2024-09-10 09:00,40.85355,-73.96618,5.9,19.3,,,0.4
7806,2024-09-10 09:00,40.770908,-74.036218,-1.2,,,,
10000,2024-09-10 09:00,40.816,-73.902,4.9,6.8,0.2,0.034,
12191,2024-09-10 09:00,40.81551,-73.88553,6.3,,,,
14399,2024-09-10 09:00,40.64182,-74.01871,6.0,,,,
16607,2024-09-10 09:00,40.69454,-73.92769,6.0,,,,
18800,2024-09-10 09:00,40.73614,-73.82153,6.1,7.5,0.1,0.034,0.22
20977,2024-09-10 09:00,40.739264,-73.817694,5.8,17.4,,,0.336
1209,2024-09-10 10:00,40.725413,-74.052293,3.9,,,,
3405,2024-09-10 10:00,40.64144,-74.208365,5.6,9.2,0.8,,0.3
5599,2024-09-10 10:00,40.85355,-73.96618,9.2,17.1,,,0.3
7807,2024-09-10 10:00,40.770908,-74.036218,2.0,,,,
10001,2024-09-10 10:00,40.816,-73.902,4.8,5.9,0.1,0.038,
12192,2024-09-10 10:00,40.81551,-73.88553,6.4,,,,
14400,2024-09-10 10:00,40.64182,-74.01871,5.4,,,,
16608,2024-09-10 10:00,40.69454,-73.92769,6.1,,,,
18801,2024-09-10 10:00,40.73614,-73.82153,6.1,5.7,0.0,0.041,0.194
20978,2024-09-10 10:00,40.739264,-73.817694,6.1,30.3,,,0.331
1210,2024-09-10 11:00,40.725413,-74.052293,7.9,,,,
3406,2024-09-10 11:00,40.64144,-74.208365,5.6,7.7,0.6,,0.3
5600,2024-09-10 11:00,40.85355,-73.96618,7.8,19.3,,,0.3
7808,2024-09-10 11:00,40.770908,-74.036218,3.7,,,,
10002,2024-09-10 11:00,40.816,-73.902,5.0,4.6,0.1,0.043,
12193,2024-09-10 11:00,40.81551,-73.88553,5.6,,,,
14401,2024-09-10 11:00,40.64182,-74.01871,5.4,,,,
16609,2024-09-10 11:00,40.69454,-73.92769,6.4,,,,
